Date,Primary Type,Location Description,Arrest,District,Ward,Updated On
2/27/19 17:21,NARCOTICS,RESIDENCE,TRUE,22,21,1/16/20 15:46
2/27/19 17:22,THEFT,RESTAURANT,FALSE,18,42,3/6/19 16:20
2/27/19 17:23,ROBBERY,STREET,FALSE,20,48,3/28/19 15:59
2/27/19 17:25,ARSON,ALLEY,FALSE,25,31,4/10/19 16:05
2/27/19 17:27,NARCOTICS,APARTMENT,TRUE,10,12,1/11/20 15:44
2/27/19 17:29,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,4,7,3/6/19 16:20
2/27/19 17:30,THEFT,SMALL RETAIL STORE,FALSE,12,27,3/6/19 16:20
2/27/19 17:30,THEFT,APARTMENT,FALSE,6,6,3/6/19 16:20
2/27/19 17:30,THEFT,SMALL RETAIL STORE,FALSE,18,42,3/6/19 16:20
2/27/19 17:30,THEFT,GROCERY FOOD STORE,FALSE,5,10,3/6/19 16:20
2/27/19 17:30,THEFT,STREET,FALSE,16,45,3/6/19 16:20
2/27/19 17:32,NARCOTICS,SIDEWALK,TRUE,15,37,3/6/19 16:20
2/27/19 17:34,NARCOTICS,SIDEWALK,TRUE,11,27,3/6/19 16:20
2/27/19 17:35,ASSAULT,APARTMENT,FALSE,6,21,3/6/19 16:20
2/27/19 17:35,DECEPTIVE PRACTICE,OTHER,FALSE,16,41,3/9/19 15:58
2/27/19 17:36,NARCOTICS,SIDEWALK,TRUE,10,24,3/6/19 16:20
2/27/19 17:36,BATTERY,PARKING LOT/GARAGE(NON.RESID.),TRUE,19,46,3/28/19 15:59
2/27/19 17:39,BATTERY,SIDEWALK,FALSE,17,39,3/6/19 16:20
2/27/19 17:40,NARCOTICS,ALLEY,TRUE,11,28,3/6/19 16:20
2/27/19 17:40,CRIMINAL TRESPASS,STREET,TRUE,2,4,3/6/19 16:20
2/27/19 17:45,NARCOTICS,CTA STATION,TRUE,11,28,3/6/19 16:20
2/27/19 17:45,THEFT,BARBERSHOP,FALSE,25,37,3/6/19 16:20
2/27/19 17:45,BATTERY,APARTMENT,FALSE,11,26,3/6/19 16:20
2/27/19 17:48,CRIMINAL TRESPASS,CTA STATION,TRUE,6,21,3/6/19 16:20
2/27/19 17:49,THEFT,GAS STATION,FALSE,9,3,3/6/19 16:20
2/27/19 17:50,ASSAULT,APARTMENT,FALSE,11,37,3/6/19 16:20
2/27/19 17:50,NARCOTICS,STREET,TRUE,7,16,3/6/19 16:20
2/27/19 17:55,BATTERY,NURSING HOME/RETIREMENT HOME,FALSE,15,28,3/6/19 16:20
2/27/19 17:57,PROSTITUTION,STREET,TRUE,11,24,3/6/19 16:20
2/27/19 18:00,DECEPTIVE PRACTICE,GAS STATION,FALSE,9,3,3/6/19 16:20
2/27/19 18:00,OTHER OFFENSE,RESIDENCE,FALSE,25,31,3/6/19 16:20
2/27/19 18:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,16,41,3/6/19 16:20
2/27/19 18:00,THEFT,RESTAURANT,FALSE,15,37,3/6/19 16:20
2/27/19 18:00,CRIMINAL TRESPASS,STREET,FALSE,16,45,3/6/19 16:20
2/27/19 18:00,THEFT,STREET,FALSE,9,15,3/6/19 16:20
2/27/19 18:00,OTHER OFFENSE,RESIDENCE,FALSE,8,14,3/6/19 16:20
2/27/19 18:00,THEFT,STREET,FALSE,19,46,3/6/19 16:20
2/27/19 18:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,14,2,3/6/19 16:20
2/27/19 18:00,DECEPTIVE PRACTICE,SIDEWALK,FALSE,1,4,3/10/19 15:53
2/27/19 18:05,THEFT,CTA TRAIN,FALSE,12,27,3/6/19 16:20
2/27/19 18:09,THEFT,RESIDENCE,FALSE,5,9,3/6/19 16:20
2/27/19 18:09,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,6,17,3/6/19 16:20
2/27/19 18:12,WEAPONS VIOLATION,STREET,TRUE,7,16,3/6/19 16:20
2/27/19 18:13,NARCOTICS,APARTMENT,TRUE,11,37,12/14/19 15:48
2/27/19 18:15,THEFT,GROCERY FOOD STORE,FALSE,18,27,3/6/19 16:20
2/27/19 18:15,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,20,48,3/6/19 16:20
2/27/19 18:20,THEFT,LIBRARY,FALSE,14,26,3/6/19 16:20
2/27/19 18:21,PROSTITUTION,STREET,TRUE,11,28,3/6/19 16:20
2/27/19 18:24,BATTERY,SMALL RETAIL STORE,TRUE,6,8,3/6/19 16:20
2/27/19 18:30,OTHER OFFENSE,APARTMENT,TRUE,7,16,3/6/19 16:20
2/27/19 18:30,THEFT,STREET,FALSE,12,27,3/6/19 16:20
2/27/19 18:30,THEFT,VEHICLE NON-COMMERCIAL,FALSE,17,45,3/6/19 16:20
2/27/19 18:30,THEFT,STREET,FALSE,14,32,3/6/19 16:20
2/27/19 18:30,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,25,26,3/10/19 15:53
2/27/19 18:30,THEFT,RESIDENCE,FALSE,3,5,3/17/19 16:03
2/27/19 18:37,NARCOTICS,STREET,TRUE,11,27,3/6/19 16:20
2/27/19 18:39,NARCOTICS,STREET,TRUE,11,27,3/6/19 16:20
2/27/19 18:40,THEFT,RESTAURANT,TRUE,12,27,4/4/19 16:07
2/27/19 18:41,NARCOTICS,RESIDENCE,TRUE,25,37,3/6/19 16:20
2/27/19 18:43,NARCOTICS,APARTMENT,TRUE,17,45,12/11/19 15:55
2/27/19 18:45,BATTERY,RESIDENCE,TRUE,25,36,3/6/19 16:20
2/27/19 18:47,DECEPTIVE PRACTICE,STREET,FALSE,2,4,3/27/19 16:03
2/27/19 18:50,BATTERY,HOSPITAL BUILDING/GROUNDS,FALSE,20,40,3/6/19 16:20
2/27/19 18:53,STALKING,RESTAURANT,FALSE,1,42,3/6/19 16:20
2/27/19 18:55,THEFT,STREET,FALSE,14,32,3/6/19 16:20
2/27/19 18:57,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),TRUE,11,28,3/6/19 16:20
2/27/19 18:58,BATTERY,APARTMENT,TRUE,17,39,5/7/19 16:09
2/27/19 19:00,BURGLARY,RESIDENCE-GARAGE,FALSE,25,31,3/6/19 16:20
2/27/19 19:00,BURGLARY,RESIDENCE,FALSE,17,50,3/6/19 16:20
2/27/19 19:00,CRIMINAL DAMAGE,APARTMENT,FALSE,8,23,3/6/19 16:20
2/27/19 19:00,BURGLARY,APARTMENT,FALSE,14,32,3/6/19 16:20
2/27/19 19:00,MOTOR VEHICLE THEFT,STREET,FALSE,2,3,3/6/19 16:20
2/27/19 19:00,MOTOR VEHICLE THEFT,STREET,FALSE,5,9,3/6/19 16:20
2/27/19 19:00,THEFT,STREET,FALSE,8,13,3/6/19 16:20
2/27/19 19:00,THEFT,STREET,FALSE,8,16,3/6/19 16:20
2/27/19 19:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,25,37,3/6/19 16:20
2/27/19 19:00,BATTERY,OTHER,FALSE,17,39,3/6/19 16:20
2/27/19 19:00,BATTERY,OTHER COMMERCIAL TRANSPORTATION,FALSE,18,27,3/6/19 16:20
2/27/19 19:00,OTHER OFFENSE,RESIDENCE,FALSE,8,22,3/17/19 16:03
2/27/19 19:00,THEFT,APARTMENT,FALSE,12,2,3/23/19 15:54
2/27/19 19:02,THEFT,SMALL RETAIL STORE,TRUE,8,17,3/6/19 16:20
2/27/19 19:04,THEFT,GROCERY FOOD STORE,TRUE,22,21,3/6/19 16:20
2/27/19 19:04,BATTERY,APARTMENT,FALSE,9,12,3/6/19 16:20
2/27/19 19:06,BATTERY,APARTMENT,FALSE,14,26,3/6/19 16:20
2/27/19 19:09,CRIMINAL DAMAGE,RESIDENCE,FALSE,7,17,3/6/19 16:20
2/27/19 19:10,DECEPTIVE PRACTICE,,FALSE,3,6,3/6/19 16:20
2/27/19 19:14,BATTERY,APARTMENT,FALSE,7,6,3/6/19 16:20
2/27/19 19:16,BATTERY,NURSING HOME/RETIREMENT HOME,FALSE,2,3,3/6/19 16:20
2/27/19 19:18,WEAPONS VIOLATION,STREET,FALSE,17,33,3/6/19 16:20
2/27/19 19:20,CONCEALED CARRY LICENSE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,6,17,3/6/19 16:20
2/27/19 19:24,OTHER OFFENSE,STREET,TRUE,10,24,3/6/19 16:20
2/27/19 19:25,CRIMINAL TRESPASS,GAS STATION,TRUE,7,16,3/6/19 16:20
2/27/19 19:25,NARCOTICS,SIDEWALK,TRUE,11,28,3/6/19 16:20
2/27/19 19:26,ASSAULT,RESIDENCE PORCH/HALLWAY,TRUE,9,20,3/6/19 16:20
2/27/19 19:26,DECEPTIVE PRACTICE,RESTAURANT,FALSE,4,8,3/6/19 16:20
2/27/19 19:26,THEFT,RESTAURANT,FALSE,4,8,3/6/19 16:20
2/27/19 19:28,PROSTITUTION,STREET,TRUE,11,28,3/6/19 16:20
2/27/19 19:30,BATTERY,APARTMENT,FALSE,9,20,3/6/19 16:20
2/27/19 19:30,BATTERY,NURSING HOME/RETIREMENT HOME,FALSE,15,28,3/6/19 16:20
2/27/19 19:30,MOTOR VEHICLE THEFT,STREET,FALSE,18,42,3/6/19 16:20
2/27/19 19:30,BATTERY,APARTMENT,FALSE,22,21,3/6/19 16:20
2/27/19 19:30,MOTOR VEHICLE THEFT,STREET,FALSE,25,37,3/6/19 16:20
2/27/19 19:30,DECEPTIVE PRACTICE,CTA STATION,FALSE,1,42,3/6/19 16:20
2/27/19 19:30,THEFT,CTA PLATFORM,FALSE,1,42,3/6/19 16:20
2/27/19 19:30,THEFT,APARTMENT,FALSE,18,27,3/6/19 16:20
2/27/19 19:32,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,3,6,3/6/19 16:20
2/27/19 19:32,DECEPTIVE PRACTICE,OTHER,FALSE,6,8,3/6/19 16:20
2/27/19 19:35,NARCOTICS,ALLEY,TRUE,25,30,3/6/19 16:20
2/27/19 19:35,ROBBERY,SIDEWALK,FALSE,6,21,3/6/19 16:20
2/27/19 19:36,NARCOTICS,STREET,TRUE,9,15,3/6/19 16:20
2/27/19 19:38,PROSTITUTION,SIDEWALK,TRUE,11,28,3/6/19 16:20
2/27/19 19:41,CONCEALED CARRY LICENSE VIOLATION,STREET,TRUE,9,3,3/6/19 16:20
2/27/19 19:45,ROBBERY,SMALL RETAIL STORE,FALSE,8,14,3/6/19 16:20
2/27/19 19:45,THEFT,DRUG STORE,FALSE,25,31,3/6/19 16:20
2/27/19 19:46,BATTERY,GAS STATION,FALSE,11,27,3/6/19 16:20
2/27/19 19:50,CRIMINAL DAMAGE,RESIDENCE,FALSE,8,18,3/6/19 16:20
2/27/19 19:54,ROBBERY,APARTMENT,FALSE,3,7,3/6/19 16:20
2/27/19 19:55,NARCOTICS,STREET,TRUE,3,20,3/6/19 16:20
2/27/19 19:55,DECEPTIVE PRACTICE,,FALSE,18,27,3/6/19 16:20
2/27/19 20:00,BATTERY,APARTMENT,FALSE,9,20,3/6/19 16:20
2/27/19 20:00,CRIMINAL DAMAGE,STREET,FALSE,2,4,3/6/19 16:20
2/27/19 20:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,25,36,3/6/19 16:20
2/27/19 20:00,THEFT,APARTMENT,FALSE,6,8,3/6/19 16:20
2/27/19 20:00,THEFT,STREET,FALSE,7,17,3/6/19 16:20
2/27/19 20:00,OTHER OFFENSE,RESIDENCE,FALSE,5,9,3/6/19 16:20
2/27/19 20:00,THEFT,APARTMENT,FALSE,10,22,3/6/19 16:20
2/27/19 20:00,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,FALSE,17,35,3/6/19 16:20
2/27/19 20:00,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,9,11,3/6/19 16:20
2/27/19 20:00,ASSAULT,SIDEWALK,FALSE,3,20,3/6/19 16:20
2/27/19 20:00,CRIMINAL DAMAGE,STREET,FALSE,25,31,3/9/19 15:58
2/27/19 20:00,THEFT,RESIDENCE,FALSE,7,16,3/20/19 16:10
2/27/19 20:01,THEFT,GROCERY FOOD STORE,TRUE,19,46,3/6/19 16:20
2/27/19 20:05,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,8,18,3/6/19 16:20
2/27/19 20:05,DECEPTIVE PRACTICE,,FALSE,20,40,3/10/19 15:53
2/27/19 20:09,CRIMINAL DAMAGE,RESIDENCE,FALSE,5,9,3/6/19 16:20
2/27/19 20:11,ASSAULT,APARTMENT,TRUE,9,11,3/6/19 16:20
2/27/19 20:15,NARCOTICS,STREET,TRUE,10,12,3/6/19 16:20
2/27/19 20:15,MOTOR VEHICLE THEFT,STREET,FALSE,16,38,3/6/19 16:20
2/27/19 20:15,BATTERY,APARTMENT,FALSE,16,39,3/6/19 16:20
2/27/19 20:19,DECEPTIVE PRACTICE,CURRENCY EXCHANGE,FALSE,9,15,3/6/19 16:20
2/27/19 20:19,ROBBERY,STREET,FALSE,12,28,3/6/19 16:20
2/27/19 20:20,NARCOTICS,SIDEWALK,TRUE,10,24,3/6/19 16:20
2/27/19 20:20,BATTERY,STREET,TRUE,15,37,3/6/19 16:20
2/27/19 20:20,ASSAULT,APARTMENT,FALSE,7,6,3/6/19 16:20
2/27/19 20:20,ROBBERY,CTA TRAIN,FALSE,2,3,3/6/19 16:20
2/27/19 20:22,BATTERY,GROCERY FOOD STORE,FALSE,9,11,3/6/19 16:20
2/27/19 20:26,NARCOTICS,APARTMENT,TRUE,10,24,3/6/19 16:20
2/27/19 20:28,THEFT,DEPARTMENT STORE,TRUE,22,19,3/6/19 16:20
2/27/19 20:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,16,41,3/6/19 16:20
2/27/19 20:30,CRIMINAL DAMAGE,STREET,FALSE,14,33,3/6/19 16:20
2/27/19 20:30,DECEPTIVE PRACTICE,OTHER,FALSE,24,49,3/6/19 16:20
2/27/19 20:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,8,23,3/6/19 16:20
2/27/19 20:30,ROBBERY,RESIDENCE,TRUE,18,27,3/11/19 15:58
2/27/19 20:30,BURGLARY,APARTMENT,FALSE,11,28,3/6/19 16:20
2/27/19 20:35,ROBBERY,SIDEWALK,FALSE,2,4,3/6/19 16:20
2/27/19 20:40,CRIMINAL DAMAGE,RESIDENCE,FALSE,6,17,3/6/19 16:20
2/27/19 20:45,BATTERY,APARTMENT,FALSE,2,4,3/6/19 16:20
2/27/19 20:45,ASSAULT,APARTMENT,FALSE,2,4,3/6/19 16:20
2/27/19 20:45,THEFT,OTHER,FALSE,11,28,3/6/19 16:20
2/27/19 20:46,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),TRUE,10,24,3/6/19 16:20
2/27/19 20:46,BATTERY,DRUG STORE,FALSE,2,5,3/6/19 16:20
2/27/19 20:51,ASSAULT,APARTMENT,TRUE,24,40,3/6/19 16:20
2/27/19 20:51,INTERFERENCE WITH PUBLIC OFFICER,APARTMENT,TRUE,6,6,3/8/19 16:21
2/27/19 20:57,THEFT,GROCERY FOOD STORE,FALSE,1,42,3/6/19 16:20
2/27/19 20:58,NARCOTICS,STREET,TRUE,24,49,3/6/19 16:20
2/27/19 21:00,ASSAULT,STREET,FALSE,22,21,3/6/19 16:20
2/27/19 21:00,THEFT,STREET,FALSE,12,27,3/6/19 16:20
2/27/19 21:00,BATTERY,SIDEWALK,FALSE,3,5,3/6/19 16:20
2/27/19 21:00,CRIMINAL DAMAGE,STREET,FALSE,14,2,3/6/19 16:20
2/27/19 21:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,14,1,3/6/19 16:20
2/27/19 21:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,19,43,3/6/19 16:20
2/27/19 21:00,OTHER OFFENSE,APARTMENT,FALSE,15,29,3/6/19 16:20
2/27/19 21:00,CRIMINAL DAMAGE,STREET,FALSE,14,2,3/6/19 16:20
2/27/19 21:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,2,20,3/6/19 16:20
2/27/19 21:00,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,10,22,3/6/19 16:20
2/27/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,14,2,3/6/19 16:20
2/27/19 21:00,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,20,40,4/4/19 16:07
2/27/19 21:04,WEAPONS VIOLATION,STREET,TRUE,7,16,3/6/19 16:20
2/27/19 21:06,OTHER OFFENSE,RESIDENCE,FALSE,15,28,3/15/19 16:13
2/27/19 21:15,BATTERY,APARTMENT,FALSE,3,7,3/6/19 16:20
2/27/19 21:15,THEFT,RESIDENCE,FALSE,22,21,3/6/19 16:20
2/27/19 21:20,BATTERY,RESIDENCE,FALSE,6,8,3/6/19 16:20
2/27/19 21:20,ROBBERY,SIDEWALK,FALSE,4,7,3/6/19 16:20
2/27/19 21:28,BATTERY,SMALL RETAIL STORE,TRUE,1,42,3/6/19 16:20
2/27/19 21:30,CRIMINAL DAMAGE,STREET,FALSE,19,2,3/6/19 16:20
2/27/19 21:30,THEFT,STREET,FALSE,12,27,3/6/19 16:20
2/27/19 21:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,12,25,3/6/19 16:20
2/27/19 21:33,CRIMINAL DAMAGE,STREET,FALSE,18,43,3/6/19 16:20
2/27/19 21:40,THEFT,GAS STATION,TRUE,12,27,3/6/19 16:20
2/27/19 21:42,BATTERY,RESIDENCE,FALSE,8,17,3/6/19 16:20
2/27/19 21:45,NARCOTICS,STREET,TRUE,6,6,3/6/19 16:20
2/27/19 21:47,CRIMINAL TRESPASS,PARKING LOT/GARAGE(NON.RESID.),TRUE,14,32,3/6/19 16:20
2/27/19 21:55,NARCOTICS,STREET,TRUE,6,6,3/6/19 16:20
2/27/19 21:55,BATTERY,CONVENIENCE STORE,TRUE,17,35,3/6/19 16:20
2/27/19 22:00,CRIMINAL DAMAGE,STREET,FALSE,22,21,3/6/19 16:20
2/27/19 22:00,OTHER OFFENSE,STREET,TRUE,4,7,3/6/19 16:20
2/27/19 22:00,BATTERY,APARTMENT,FALSE,16,31,3/6/19 16:20
2/27/19 22:00,BATTERY,DRUG STORE,FALSE,10,24,3/6/19 16:20
2/27/19 22:00,CRIM SEXUAL ASSAULT,OTHER,FALSE,4,7,3/6/19 16:20
2/27/19 22:00,MOTOR VEHICLE THEFT,STREET,FALSE,9,12,3/6/19 16:20
2/27/19 22:00,SEX OFFENSE,RESIDENCE,FALSE,1,4,3/17/19 16:03
2/27/19 22:00,OTHER OFFENSE,RESIDENCE,TRUE,17,33,6/2/19 16:02
2/27/19 22:01,NARCOTICS,STREET,TRUE,10,24,3/6/19 16:20
2/27/19 22:14,CRIMINAL DAMAGE,STREET,TRUE,10,22,3/6/19 16:20
2/27/19 22:15,NARCOTICS,SIDEWALK,TRUE,11,28,3/6/19 16:20
2/27/19 22:20,OTHER OFFENSE,STREET,TRUE,5,9,3/6/19 16:20
2/27/19 22:20,CRIMINAL TRESPASS,FOREST PRESERVE,TRUE,22,19,3/6/19 16:20
2/27/19 22:20,BATTERY,APARTMENT,FALSE,15,29,3/6/19 16:20
2/27/19 22:20,BATTERY,RESIDENCE,FALSE,6,21,3/6/19 16:20
2/27/19 22:21,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),TRUE,4,7,3/6/19 16:20
2/27/19 22:24,BATTERY,APARTMENT,FALSE,4,7,3/6/19 16:20
2/27/19 22:30,CRIMINAL DAMAGE,GAS STATION,FALSE,10,22,3/6/19 16:20
2/27/19 22:30,BATTERY,APARTMENT,FALSE,25,31,3/6/19 16:20
2/27/19 22:30,BURGLARY,RESIDENCE-GARAGE,FALSE,8,16,3/6/19 16:20
2/27/19 22:30,CRIMINAL TRESPASS,RESIDENCE,FALSE,5,9,3/6/19 16:20
2/27/19 22:44,CRIMINAL DAMAGE,APARTMENT,FALSE,4,7,3/6/19 16:20
2/27/19 22:45,BATTERY,STREET,FALSE,3,5,3/6/19 16:20
2/27/19 22:48,THEFT,VEHICLE NON-COMMERCIAL,FALSE,4,7,3/6/19 16:20
2/27/19 22:48,OTHER OFFENSE,OTHER,FALSE,1,42,3/6/19 16:20
2/27/19 22:55,BATTERY,RESTAURANT,FALSE,15,28,3/6/19 16:20
2/27/19 22:58,WEAPONS VIOLATION,STREET,TRUE,18,2,3/6/19 16:20
2/27/19 23:00,THEFT,BAR OR TAVERN,FALSE,14,32,3/6/19 16:20
2/27/19 23:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,16,45,3/6/19 16:20
2/27/19 23:00,BURGLARY,RESIDENCE-GARAGE,FALSE,8,23,3/6/19 16:20
2/27/19 23:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,8,13,3/6/19 16:20
2/27/19 23:00,BATTERY,RESIDENCE,FALSE,22,21,3/6/19 16:20
2/27/19 23:00,THEFT,STREET,FALSE,6,21,3/6/19 16:20
2/27/19 23:00,BATTERY,VEHICLE NON-COMMERCIAL,FALSE,3,8,3/6/19 16:20
2/27/19 23:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,12,28,3/6/19 16:20
2/27/19 23:00,THEFT,OTHER,FALSE,18,43,3/6/19 16:20
2/27/19 23:00,THEFT,OTHER,FALSE,22,19,3/6/19 16:20
2/27/19 23:11,THEFT,APARTMENT,FALSE,24,40,3/6/19 16:20
2/27/19 23:20,BURGLARY,APARTMENT,FALSE,24,40,3/6/19 16:20
2/27/19 23:24,THEFT,GAS STATION,TRUE,11,28,3/6/19 16:20
2/27/19 23:27,NARCOTICS,APARTMENT,TRUE,20,48,3/6/19 16:20
2/27/19 23:30,BATTERY,APARTMENT,TRUE,17,33,3/6/19 16:20
2/27/19 23:30,ROBBERY,GAS STATION,FALSE,11,24,3/21/19 16:06
2/27/19 23:30,THEFT,STREET,FALSE,9,15,3/6/19 16:20
2/27/19 23:35,BATTERY,RESIDENCE,FALSE,7,17,3/6/19 16:20
2/27/19 23:40,THEFT,STREET,FALSE,9,15,3/20/19 16:10
2/27/19 23:43,WEAPONS VIOLATION,SIDEWALK,TRUE,11,24,3/6/19 16:20
2/27/19 23:45,BATTERY,APARTMENT,FALSE,4,8,3/6/19 16:20
2/28/19 0:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,14,32,3/7/19 16:21
2/28/19 0:00,DECEPTIVE PRACTICE,RESTAURANT,FALSE,12,28,3/7/19 16:21
2/28/19 0:00,CRIMINAL DAMAGE,APARTMENT,FALSE,4,7,3/8/19 16:21
2/28/19 0:00,THEFT,APARTMENT,FALSE,20,48,3/15/19 16:13
2/28/19 0:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,20,48,3/15/19 16:13
2/28/19 0:00,THEFT,RESIDENCE,FALSE,12,25,3/17/19 16:03
2/28/19 0:00,DECEPTIVE PRACTICE,STREET,FALSE,11,28,3/21/19 16:06
2/28/19 0:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,7,16,5/22/19 16:04
2/28/19 0:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,6,6,5/20/20 15:50
2/28/19 0:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,6,8,5/16/19 16:00
2/28/19 0:01,CRIMINAL DAMAGE,STREET,FALSE,9,11,3/7/19 16:21
2/28/19 0:01,BATTERY,STREET,FALSE,3,20,3/7/19 16:21
2/28/19 0:01,DECEPTIVE PRACTICE,OTHER,FALSE,7,6,3/7/19 16:21
2/28/19 0:01,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,25,36,3/10/19 15:53
2/28/19 0:01,DECEPTIVE PRACTICE,RESIDENCE,FALSE,22,19,3/13/19 16:02
2/28/19 0:01,OFFENSE INVOLVING CHILDREN,RESIDENCE,FALSE,17,33,3/20/19 16:10
2/28/19 0:03,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,5,9,3/7/19 16:21
2/28/19 0:03,BATTERY,DRIVEWAY - RESIDENTIAL,TRUE,5,9,3/7/19 16:21
2/28/19 0:05,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,14,35,3/7/19 16:21
2/28/19 0:09,BATTERY,RESIDENCE,FALSE,9,11,3/7/19 16:21
2/28/19 0:12,BATTERY,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,8,23,3/7/19 16:21
2/28/19 0:15,BATTERY,APARTMENT,FALSE,3,20,3/7/19 16:21
2/28/19 0:20,CRIMINAL DAMAGE,APARTMENT,FALSE,17,45,3/7/19 16:21
2/28/19 0:25,WEAPONS VIOLATION,STREET,TRUE,11,24,3/7/19 16:21
2/28/19 0:30,BURGLARY,APARTMENT,FALSE,25,29,3/7/19 16:21
2/28/19 0:30,THEFT,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,FALSE,16,41,4/16/19 16:21
2/28/19 0:49,CRIMINAL DAMAGE,RESIDENCE,TRUE,6,8,3/7/19 16:21
2/28/19 1:00,OTHER OFFENSE,RESIDENCE,FALSE,10,22,3/7/19 16:21
2/28/19 1:30,THEFT,STREET,FALSE,8,17,3/7/19 16:21
2/28/19 1:40,BATTERY,RESIDENCE,TRUE,10,12,3/7/19 16:21
2/28/19 1:49,BATTERY,APARTMENT,FALSE,5,34,3/7/19 16:21
2/28/19 1:50,ROBBERY,STREET,FALSE,3,20,3/7/19 16:21
2/28/19 2:00,BATTERY,APARTMENT,TRUE,3,20,3/7/19 16:21
2/28/19 2:00,CRIM SEXUAL ASSAULT,RESIDENCE,TRUE,8,23,3/10/19 15:53
2/28/19 2:00,MOTOR VEHICLE THEFT,STREET,FALSE,15,37,3/7/19 16:21
2/28/19 2:00,MOTOR VEHICLE THEFT,STREET,FALSE,7,15,3/7/19 16:21
2/28/19 2:07,THEFT,GAS STATION,FALSE,7,17,3/7/19 16:21
2/28/19 2:09,OTHER OFFENSE,STREET,TRUE,25,26,3/7/19 16:21
2/28/19 2:15,BATTERY,RESIDENCE,FALSE,4,7,3/7/19 16:21
2/28/19 2:25,CRIMINAL DAMAGE,APARTMENT,FALSE,8,17,3/7/19 16:21
2/28/19 2:30,ROBBERY,STREET,FALSE,2,4,3/7/19 16:21
2/28/19 2:40,BATTERY,RESIDENCE,FALSE,3,20,3/7/19 16:21
2/28/19 2:41,ASSAULT,RESIDENCE,FALSE,22,21,3/7/19 16:21
2/28/19 2:45,BATTERY,APARTMENT,TRUE,7,6,3/7/19 16:21
2/28/19 2:55,BATTERY,GAS STATION,TRUE,8,16,3/7/19 16:21
2/28/19 2:57,BURGLARY,CONVENIENCE STORE,FALSE,4,7,3/7/19 16:21
2/28/19 3:00,BATTERY,APARTMENT,TRUE,3,5,3/7/19 16:21
2/28/19 3:00,ROBBERY,APARTMENT,FALSE,6,6,3/7/19 16:21
2/28/19 3:00,THEFT,APARTMENT,FALSE,6,17,3/7/19 16:21
2/28/19 3:00,ROBBERY,STREET,FALSE,7,6,3/7/19 16:21
2/28/19 3:00,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,22,9,3/7/19 16:21
2/28/19 3:06,OTHER OFFENSE,STREET,FALSE,25,31,3/7/19 16:21
2/28/19 3:09,OTHER OFFENSE,STREET,FALSE,9,15,3/7/19 16:21
2/28/19 3:14,ASSAULT,APARTMENT,FALSE,4,7,3/7/19 16:21
2/28/19 3:15,BATTERY,RESIDENCE,TRUE,5,9,6/5/19 16:10
2/28/19 3:15,BATTERY,APARTMENT,FALSE,2,3,3/13/19 16:02
2/28/19 3:30,CRIMINAL DAMAGE,STREET,FALSE,4,8,3/7/19 16:21
